url,title,type,genres,releaseYear,imdbId,imdbAverageRating,imdbNumVotes,availableCountries
,"Loiter Squad","TV Series",Comedy,2012,tt2272367,7,2661,"AG, AR, BB, BO, BR, BS, BZ, CL, CO, CR, DO, EC, GT, HN, JM, LC, MX, NI, PA, PE, PY, RS, SV, TC, TT, US, UY, VE"
,"The Dead Files","TV Series","Fantasy, Horror, Reality-TV",2011,tt2012511,6.7,3273,"AD, AG, AR, BA, BB, BE, BG, BO, BR, BS, CL, CO, CR, CZ, DK, ES, FI, FR, GT, HN, HR, HU, MC, MD, ME, MK, MX, NI, NL, NO, PE, PL, PT, RO, SE, SI, SK, SV, TT, US, UY"
,"El perro y el gato","TV Series",Animation,2004,tt1686989,8.7,53,"AG, AR, BB, BO, BS, CL, CO, CR, DO, GT, HN, JM, MX, NI, PA, PE, PY, SV, TT, US, UY, VE"
,"I (Almost) Got Away with It","TV Series","Crime, Documentary, Mystery",2010,tt1420152,7.5,782,"AG, BA, BB, BE, BG, BS, CZ, DK, FI, FR, HN, HR, HU, MC, MD, ME, MK, NI, NL, NO, PT, RO, SE, SI, SK, TT, US"
,,"TV Series",,,,,,"BE, FR, MC, NO"
,"Beware the Batman","TV Series","Action, Adventure, Animation",2013,tt2329077,7.3,4751,"AG, AR, BB, BO, BR, BS, BZ, CL, CO, CR, DO, EC, GT, HN, JM, LC, MX, NI, PA, PE, PY, RS, SV, TC, TT, US, UY, VE"
,Banshee,"TV Series","Action, Crime, Drama",2013,tt2017109,8.4,129808,"AD, AG, AR, BA, BB, BE, BG, BO, BR, BS, BZ, CL, CO, CR, CZ, DK, DO, EC, ES, FI, FR, GT, HN, HR, HU, JM, LC, MC, MD, ME, MK, MX, NI, NL, NO, PA, PE, PL, PT, PY, RO, RS, SE, SI, SK, SV, TC, TT, US, UY, VE"
,,"TV Series",,2011,,,,NO
,Girls,"TV Series","Comedy, Drama",2012,tt1723816,7.4,78927,"AD, AG, AR, BA, BB, BE, BG, BO, BR, BS, BZ, CL, CO, CR, CZ, DK, DO, EC, ES, FI, FR, GT, HN, HR, HU, JM, LC, MC, MD, ME, MK, MX, NI, NL, NO, PA, PE, PL, PT, PY, RO, RS, SE, SI, SK, SV, TC, TT, US, UY, VE"
,"American Guns","TV Series",Reality-TV,2011,tt2083423,6.2,516,"BE, FR, MC, NO"
,"Kids on the Slope","TV Series","Animation, Drama, Music",2012,tt2341375,8.2,3482,"AR, BO, BR, CL, CO, CR, DO, GT, JM, MX, PA, PE, PY, SV, UY, VE"
,"Bobby Flay's Barbecue Addiction","TV Series",Reality-TV,2011,tt1974228,6.5,40,"AR, BO, BR, BZ, CL, CO, CR, DO, EC, GT, JM, LC, MX, PA, PE, PY, SV, TC, UY, VE"
,"George Harrison: Living in the Material World","TV Series","Biography, Documentary, Music",2011,tt1113829,8.1,12783,"AG, BB, BS, HN, NI, TT, US"
,"The Weight of the Nation for Kids","TV Series",Documentary,2012,tt3071294,6.4,24,"AG, AR, BA, BB, BG, BO, BR, BS, BZ, CL, CO, CR, CZ, DO, EC, GT, HN, HR, HU, JM, LC, MD, ME, MK, MX, NI, PA, PE, PL, PY, RO, SI, SK, SV, TC, TT, US, UY, VE"
,"The Weight of the Nation","TV Series",Documentary,2012,tt2220150,7.1,181,"AG, AR, BA, BB, BG, BO, BR, BS, BZ, CL, CO, CR, CZ, DO, EC, GT, HN, HR, HU, JM, LC, MD, ME, MK, MX, NI, PA, PE, PL, PY, RO, SI, SK, SV, TC, TT, US, UY, VE"
,Undercover,"TV Series","Action, Crime, Drama",2011,tt1909015,8.9,27805,"BA, BG, HR, ME, MK, SI"
,"Monday Mornings","TV Series",Drama,2013,tt2217759,7.7,2893,"FR, MC"
,"Billy on the Street","TV Series","Comedy, Game-Show",2011,tt2191991,7.8,2644,"AG, BB, BS, HN, NI, RS, TT, US"
,,"TV Series",,2010,,,,"HN, US"
,"Line of Duty","TV Series","Crime, Drama, Mystery",2012,tt2303687,8.7,72598,"AR, BO, BR, BZ, CL, CO, CR, DO, EC, GT, JM, LC, MX, PA, PE, PY, SV, TC, UY, VE"
,"Love It or List It Vancouver","TV Series",Reality-TV,2013,tt2665420,6.8,675,"AR, BO, BR, BZ, CL, CO, CR, EC, GT, JM, LC, MX, PA, PE, PY, SV, TC, UY, VE"
,,"TV Series",,2010,,,,"BA, BE, CZ, FR, HR, HU, MC, MD, ME, MK, NO, RO, SI, SK"
,"The Bridge","TV Series","Crime, Mystery, Thriller",2011,tt1733785,8.6,78389,PL
,"Unchained Reaction","TV Series",Reality-TV,2012,tt2230805,6.1,174,"AD, BE, ES, FR, MC, NO, PT"
,,"TV Series",Reality,2010,,,,PL
,"Teen Titans Go!","TV Series","Action, Adventure, Animation",2013,tt2771780,5.7,25663,"AD, AG, AR, BA, BB, BG, BO, BR, BS, BZ, CL, CO, CR, CZ, DK, DO, EC, ES, FI, FR, GT, HN, HR, HU, JM, LC, MC, MD, ME, MK, MX, NI, NL, NO, PA, PE, PL, PT, PY, RO, RS, SE, SI, SK, SV, TC, TT, US, UY, VE"
,"Salvage Hunters","TV Series",Reality-TV,2011,tt2223298,7.8,664,"AD, BA, BE, BG, CZ, DK, ES, FI, FR, HN, HR, HU, MC, MD, ME, MK, NL, NO, PL, PT, RO, SE, SI, SK, US"
,"Long Island Medium","TV Series","Documentary, Mystery, Reality-TV",2010,tt2010806,4.8,1542,"AG, BA, BB, BE, BG, BS, CZ, DK, FR, HN, HR, HU, MC, MD, ME, MK, NI, NL, NO, PT, RO, SE, SI, SK, TT, US"
,"Here Comes Honey Boo Boo","TV Series",Reality-TV,2012,tt2288050,2.5,7541,"AR, BO, BR, CL, CO, CR, GT, MX, PE, SV, UY"
,"The Moon Embracing the Sun","TV Series","Drama, Fantasy, Romance",2012,tt3143378,7.9,3549,"AR, BO, BR, BZ, CL, CO, CR, DO, EC, GT, JM, LC, MX, PA, PE, PY, SV, TC, UY, VE"
,"Breaking Amish","TV Series","Documentary, Drama, Reality-TV",2012,tt2386354,5,1180,"AD, BA, BG, CZ, ES, FI, HN, HR, HU, MD, ME, MK, NL, NO, PT, RO, SE, SI, SK, US"
,"Masha and the Bear","TV Series","Adventure, Animation, Comedy",2007,tt1884856,7.3,4082,"AD, BA, BG, CZ, DK, ES, FI, HR, HU, MD, ME, MK, NL, NO, PL, PT, RO, SE, SI, SK"
,"Fairy Tail","TV Series","Action, Adventure, Animation",2009,tt1528406,7.9,29155,"AR, BO, BR, CL, CO, CR, DO, GT, JM, MX, PA, PE, PY, SV, UY, VE"
,Moonshiners,"TV Series","Comedy, Reality-TV",2011,tt1877005,6.1,1681,"AD, AG, AR, BA, BB, BE, BG, BO, BR, BS, BZ, CL, CO, CR, CZ, DK, DO, EC, ES, FI, FR, GT, HN, HR, HU, JM, LC, MC, MD, ME, MK, MX, NI, NL, NO, PA, PE, PL, PT, PY, RO, RS, SE, SI, SK, SV, TC, TT, US, UY, VE"
,Spartacus,"TV Series","Action, Adventure, Biography",2010,tt1442449,8.5,261143,"DK, FI, NO, SE"
,"Off the Hook: Extreme Catches","TV Series","Reality-TV, Sport",2012,tt2217770,7.3,113,"AD, BE, CZ, ES, FR, HU, MC, NO, PT, SK"
,"Top of the Lake","TV Series","Crime, Drama, Mystery",2013,tt2103085,7.4,38249,"AR, BO, BR, BZ, CL, CO, CR, DO, EC, GT, JM, LC, MX, PA, PE, PY, SV, TC, UY, VE"
,"True Detective","TV Series","Crime, Drama, Mystery",2014,tt2356777,8.9,674266,"AD, AG, AR, BA, BB, BE, BG, BO, BR, BS, BZ, CL, CO, CR, CZ, DK, DO, EC, ES, FI, FR, GT, HN, HR, HU, JM, LC, MC, MD, ME, MK, MX, NI, NL, NO, PA, PE, PL, PT, PY, RO, RS, SE, SI, SK, SV, TC, TT, US, UY, VE"
,Africa,"TV Series",Documentary,2013,tt2571774,8.9,17377,"AG, BB, BS, HN, NI, RS, TT, US"
,"Graveyard Carz","TV Series",Reality-TV,2011,tt2078994,6.1,519,"AG, BB, BS, HN, NI, TT, US"
,Odisseia,"TV Series","Comedy, Drama",2013,tt2416936,8.7,2359,PT
,"Naked and Marooned with Ed Stafford","TV Series",Documentary,2013,tt2701238,8.1,1077,"AD, AG, AR, BB, BE, BO, BR, BS, BZ, CL, CO, CR, DK, DO, EC, ES, FI, FR, GT, HN, JM, LC, MC, MX, NI, NL, NO, PA, PE, PT, PY, SE, SV, TC, TT, US, UY, VE"
,"Fast N' Loud","TV Series","Adventure, Comedy, Reality-TV",2012,tt2346169,7.4,2905,"AD, AG, AR, BA, BB, BE, BG, BO, BR, BS, BZ, CL, CO, CR, CZ, DK, DO, EC, ES, FI, FR, GT, HN, HR, HU, JM, LC, MC, MD, ME, MK, MX, NI, NL, NO, PA, PE, PL, PT, PY, RO, SE, SI, SK, SV, TC, TT, US, UY, VE"
,"The Originals","TV Series","Drama, Fantasy, Horror",2013,tt2632424,8.3,151261,"AD, AR, BA, BE, BG, BO, BR, BZ, CL, CO, CR, CZ, DK, DO, EC, ES, FI, FR, GT, HR, HU, JM, LC, MC, MD, ME, MK, MX, NL, NO, PA, PE, PL, PT, PY, RO, SE, SI, SK, SV, TC, UY, VE"
,"Ben 10: Omniverse","TV Series","Action, Adventure, Animation",2012,tt2293002,6.4,8158,"AR, BO, BR, BZ, CL, CO, CR, DO, EC, GT, JM, LC, MX, PA, PE, PY, SV, TC, UY, VE"
,"Uncle Grandpa","TV Series","Animation, Comedy, Family",2010,tt3042608,4.5,7549,"AD, AR, BE, BG, BO, BR, BZ, CL, CO, CR, CZ, DK, DO, EC, ES, FI, FR, GT, HU, JM, LC, MC, MD, MX, NL, NO, PA, PE, PL, PT, PY, RO, SE, SK, SV, TC, UY, VE"
,"Deadly Affairs","TV Series","Crime, Documentary",2012,tt2509804,6.8,182,"AD, ES, FR, MC, NL, NO"
,"En stark resa med Morgan och Ola-Conny","TV Series",Comedy,2012,tt2354775,8.1,157,SE
,"The Tom and Jerry Show","TV Series","Adventure, Animation, Comedy",2011,tt3559124,7.1,3753,"AD, AR, BA, BE, BG, BO, BR, BZ, CL, CO, CR, CZ, DK, DO, EC, ES, FI, FR, GT, HR, HU, JM, LC, MC, MD, ME, MK, MX, NL, NO, PA, PE, PL, PT, PY, RO, SE, SI, SK, SV, TC, US, UY, VE"
,Lekarze,"TV Series",Drama,2012,tt2364040,5.7,138,PL
,Naznaczony,"TV Series",Thriller,2009,tt1318008,5.7,143,PL
,"Obsession: Dark Desires","TV Series","Crime, Documentary, Drama",2013,tt2892016,7.2,557,"AD, BE, BG, CZ, ES, FR, HU, MC, MD, NL, NO, PT, RO, SK"
,"Your Pretty Face Is Going to Hell","TV Series","Comedy, Fantasy, Horror",2013,tt2362694,7.8,3157,"AD, AR, BO, BR, BZ, CL, CO, CR, DK, DO, EC, ES, FI, FR, GT, JM, LC, MC, MX, NO, PA, PE, PY, SE, SV, TC, UY, VE"
,"True Law","TV Series","Comedy, Drama",2012,tt2245989,6.8,411,PL
,"Apetyt na milosc","TV Series",Drama,2008,tt5837454,,,PL
,Heirs,"TV Series","Comedy, Drama, Romance",2013,tt3243098,7.5,14207,"AR, BO, BR, BZ, CL, CO, CR, DO, EC, GT, JM, LC, MX, PA, PE, PY, SV, TC, UY, VE"
,"Say Yes to the Dress: Bridesmaids","TV Series",Reality-TV,2011,tt2006563,5.1,191,"AR, BA, BG, BO, BR, BZ, CL, CO, CR, CZ, DO, EC, GT, HR, HU, JM, LC, MD, ME, MK, MX, NL, NO, PA, PE, PT, PY, RO, SI, SK, SV, TC, UY, VE"
,"Blood Relatives","TV Series","Crime, Documentary",2012,tt2361849,7.1,363,"AD, AG, AR, BB, BE, BG, BO, BR, BS, BZ, CL, CO, CR, CZ, DK, DO, EC, ES, FI, FR, GT, HN, HU, JM, LC, MC, MD, MX, NI, NL, NO, PA, PE, PL, PT, PY, RO, RS, SE, SK, SV, TC, TT, US, UY, VE"
,"Uklad warszawski","TV Series",Crime,2011,tt2057872,5.5,31,PL
,"The Fall","TV Series","Crime, Drama, Thriller",2013,tt2294189,8.1,122762,PL
,Mom,"TV Series","Comedy, Drama, Romance",2013,tt2660806,7.4,40375,"AD, BA, BG, CZ, DK, ES, FI, HR, HU, MD, ME, MK, NL, NO, PL, PT, RO, SE, SI, SK"
,"Hotel Impossible","TV Series",Reality-TV,2012,tt2129304,7.8,1167,"AD, ES"
,"Wheeler Dealers: Trading Up","TV Series",Documentary,2013,tt3072802,7,179,"AD, AR, BA, BE, BG, BO, BR, CL, CO, CR, CZ, ES, FR, GT, HN, HR, HU, MC, MD, ME, MK, MX, NO, PE, PL, PT, RO, SI, SK, SV, US, UY"
,"Kuba Wojewódzki","TV Series",Talk-Show,2002,tt2356275,5.6,76,PL
,"Outrageous Acts of Science","TV Series",Documentary,2012,tt2857312,7.1,328,"AD, BE, BG, CZ, ES, FR, HU, MC, MD, PT, RO, SK"
,"Treehouse Masters","TV Series","Comedy, Reality-TV",2013,tt2838492,7.2,1602,"AD, AG, BA, BB, BE, BG, BS, CZ, DK, ES, FI, FR, HN, HR, HU, MC, MD, ME, MK, NI, NL, NO, PT, RO, SE, SI, SK, TT, US"
,"Nugammalt - 77 händelser som format Sverige","TV Series",Talk-Show,2013,tt3437912,6.4,43,SE
,"The Vow","TV Series","Crime, Documentary",2020,tt10222764,7.2,6840,"AD, AG, AR, BA, BB, BG, BO, BR, BS, BZ, CL, CO, CR, CZ, DK, DO, EC, ES, FI, GT, HN, HR, HU, JM, LC, MD, ME, MK, MX, NI, NL, NO, PA, PE, PL, PT, PY, RO, SE, SI, SK, SV, TC, TT, US, UY, VE"
,"Bakery Boss","TV Series",Reality-TV,2013,tt2945738,7.5,104,"AD, BE, ES, FR, MC, NO, PT"
,Clarence,"TV Series","Adventure, Animation, Comedy",2013,tt3061050,6.8,12164,"AD, AR, BE, BG, BO, BR, BZ, CL, CO, CR, CZ, DK, DO, EC, ES, FI, FR, GT, HU, JM, LC, MC, MD, MX, NL, NO, PA, PE, PL, PT, PY, RO, SE, SK, SV, TC, UY, VE"
,Reis,"TV Series","Drama, History",2022,tt20827706,7.1,39,"AR, BO, BR, CL, CO, CR, GT, MX, PE, SV, UY"
,"Super Soul Sunday","TV Series",Talk-Show,2011,tt2402865,6.9,151,"AG, BB, BS, HN, NI, TT, US"
,"Trisha's Southern Kitchen","TV Series",Reality-TV,2012,tt2210101,6.2,125,"AG, BB, BS, HN, NI, TT, US"
,"Man Fire Food","TV Series",Reality-TV,2012,tt2270708,6.5,116,"CZ, HU, MD, NL, RO, SK"
,,"TV Series",Drama,,,,,"BA, BG, CZ, HR, MD, ME, MK, RO, SI, SK"
,"Swamp Murders","TV Series","Crime, Documentary",2013,tt2978518,6.9,314,"AD, AG, AR, BB, BE, BG, BO, BR, BS, CL, CO, CR, CZ, DK, ES, FI, FR, GT, HN, HU, MC, MD, MX, NI, NL, NO, PE, PL, PT, RO, SE, SK, SV, TT, US, UY"
,FantomWorks,"TV Series",Reality-TV,2013,tt2951514,6.7,454,"HN, US"
,"Hello Ladies","TV Series",Comedy,2013,tt2378794,7.4,13749,"AD, AG, AR, BA, BB, BE, BG, BO, BR, BS, BZ, CL, CO, CR, CZ, DK, DO, EC, ES, FI, FR, GT, HN, HR, HU, JM, LC, MC, MD, ME, MK, MX, NI, NL, NO, PA, PE, PL, PT, PY, RO, RS, SE, SI, SK, SV, TC, TT, US, UY, VE"
,"How It's Made: Dream Cars","TV Series",Documentary,2013,tt3083890,7.5,220,"HN, US"
,Jeopardy!,"TV Series",Game-Show,1995,tt0318899,6.1,54,DK
,,"TV Series",Documentary,2011,,,,"HN, US"
,"The Leftovers","TV Series","Drama, Fantasy, Mystery",2014,tt2699128,8.3,116390,"AD, AG, AR, BA, BB, BE, BG, BO, BR, BS, BZ, CL, CO, CR, CZ, DK, DO, EC, ES, FI, FR, GT, HN, HR, HU, JM, LC, MC, MD, ME, MK, MX, NI, NL, NO, PA, PE, PL, PT, PY, RO, RS, SE, SI, SK, SV, TC, TT, US, UY, VE"
,"Heavy Metal Taskforce","TV Series",Documentary,2009,tt2542830,8.8,9,"BE, FR"
,"Ice Cold Gold","TV Series",Reality-TV,2013,tt2812850,5.5,339,"AD, BA, BE, BG, CZ, ES, FI, FR, HR, HU, MC, MD, ME, MK, NL, NO, PL, PT, RO, SE, SI, SK"
,Roomservice,"TV Series",Reality-TV,2001,tt2274162,6.5,15,SE
,,"TV Series",Documentary,2010,,,,"HN, US"
,"Being Mary Jane","TV Series","Drama, Romance, Thriller",2013,tt2345481,7.6,4359,"AR, BO, BR, BZ, CL, CO, CR, DO, EC, GT, JM, LC, MX, PA, PE, PY, SV, TC, UY, VE"
,Carfellas,"TV Series",Reality-TV,2011,tt2033563,5.2,160,"BE, FR, HN, MC, US"
,"72 Hours","TV Series",Adventure,2013,tt2525840,6,67,"DK, FI, NL, NO, PL, PT, SE"
,"Fråga Olle","TV Series",Talk-Show,1999,tt4534546,5.7,36,SE
,,"TV Series",,2009,,,,FI
,"Halloween Wars","TV Series","Family, Game-Show, Reality-TV",2011,tt2301643,7.6,733,"AG, AR, BB, BG, BO, BR, BS, CL, CO, CR, CZ, GT, HN, HU, MD, MX, NI, PE, RO, RS, SK, SV, TT, US, UY"
,"Baggage Battles","TV Series",Reality-TV,2012,tt2128828,5.7,766,"BA, BG, CZ, DK, FI, HR, HU, MD, ME, MK, NO, PT, RO, SE, SI, SK"
,"Jesse James: Outlaw Garage","TV Series",Reality-TV,2012,tt2152548,5.1,192,"AD, BE, ES, FR, HN, MC, NO, PT, US"
,"Mashiny skazki","TV Series","Animation, Family",2011,tt3840498,6.2,112,"AD, BA, BG, CZ, DK, ES, FI, HR, HU, MD, ME, MK, NL, NO, PL, PT, RO, SE, SI, SK"
,,"TV Series",Documentary,2012,,,,"AD, ES, FR, MC, NO, PT"
,"House Hunters Renovation","TV Series",Reality-TV,2012,tt3519870,6.5,263,"AD, AG, BB, BG, BS, ES, HN, HU, MD, NI, RO, TT, US"
,"Buying Alaska","TV Series",Reality-TV,2012,tt2428042,6.8,202,"BE, CZ, FR, HU, MC, NO, PL, SK"
,"Say Yes to the Dress: Randy Knows Best","TV Series",Reality-TV,2011,tt1895104,6.3,39,"BA, BG, CZ, HR, HU, MD, ME, MK, NL, NO, PT, RO, SI, SK"
,"Inside the Gangsters Code","TV Series",Documentary,2013,tt2854116,7.2,124,"BE, CZ, ES, FR, NO, RO"
,Gogglebox,"TV Series","Documentary, Reality-TV",2013,tt2762330,7.4,3067,PL
,,"TV Series",Documentary,2013,,,,"AG, BB, BS, HN, NI, TT, US"
,"West End Salvage","TV Series",Documentary,2013,tt2740350,7.9,16,NL
,"Anthony Bourdain: Parts Unknown","TV Series","Adventure, Documentary",2013,tt2845786,8.9,7120,"AG, BB, BS, HN, NI, RS, TT, US"
,"My Teen Is Pregnant and So Am I","TV Series",Reality-TV,2012,tt2322784,4.4,52,"BA, BG, CZ, HR, HU, MD, ME, MK, NL, NO, PT, RO, SI, SK"
,"Dallas Car Sharks","TV Series",Reality-TV,2013,tt3239336,5,72,"AD, BE, ES, FR, HN, MC, NO, PT, US"
,Outlander,"TV Series","Adventure, Drama, Fantasy",2014,tt3006802,8.4,183323,"DK, FI, NO, SE"
,"The Eric Andre Show","TV Series","Comedy, Talk-Show",2012,tt2244495,8.6,22319,"AD, AR, BA, BE, BG, BO, BR, BZ, CL, CO, CR, CZ, DK, DO, EC, ES, FI, FR, GT, HR, HU, JM, LC, MC, MD, ME, MK, MX, NL, NO, PA, PE, PL, PT, PY, RO, SE, SI, SK, SV, TC, UY, VE"
,Fugitives,"TV Series","Action, Crime, Drama",2011,tt1941928,7.9,1296,"AR, BO, BR, BZ, CL, CO, CR, DO, EC, GT, JM, LC, MX, PA, PE, PY, SV, TC, UY, VE"
,"The White Queen","TV Series","Drama, History, Romance",2013,tt2372220,7.7,32127,FR
,"71° nord - Norges tøffeste kjendis","TV Series",Reality-TV,2010,tt2283115,6.9,75,NO
,"Iyanla, Fix My Life","TV Series",Talk-Show,2012,tt2346273,6.9,188,"AG, BB, BS, HN, NI, TT, US"
,"Doctor Who","TV Series","Adventure, Drama, Sci-Fi",2005,tt0436992,8.5,252230,"BB, BS, HN, NI, RS, TT, US"
,"Sons of Carnaval","TV Series",Drama,2006,tt0805401,8,146,"AG, BB, BS, HN, NI, TT, US"
,"States of Grace","TV Series",Comedy,2011,tt2312169,7.5,51,"AG, BB, BS, HN, NI, RS, TT, US"
,,"TV Series",Documentary,,,,,"AR, BO, BR, BZ, CL, CO, CR, DO, EC, GT, JM, LC, MX, PA, PE, PY, SV, TC, UY, VE"
,"HBO Comedy Half-Hour","TV Series","Comedy, Documentary",1994,tt0251512,7.9,362,"AG, BB, BS, HN, NI, RS, TT, US"
,"World's Toughest Expeditions with James Cracknell","TV Series","Documentary, Reality-TV",2012,tt3258004,6,11,"BE, FR"
,Witness,"TV Series","Crime, Documentary",2012,tt2475150,7.7,286,"AG, BA, BB, BG, BO, BR, BS, BZ, CL, CO, CR, CZ, DK, DO, EC, FI, GT, HN, HR, HU, JM, LC, MD, ME, MK, MX, NI, NO, PA, PE, PL, PT, PY, RO, SE, SI, SK, SV, TC, TT, US, UY, VE"
,"Extreme RVs","TV Series",Reality-TV,2012,tt2212129,6.7,37,"BA, BG, CZ, HR, HU, MD, ME, MK, NL, RO, SI, SK"
,"NASA's Unexplained Files","TV Series",Documentary,2012,tt3952194,6.5,622,"AD, AG, AR, BA, BB, BE, BG, BO, BR, BS, BZ, CL, CO, CR, CZ, DK, DO, EC, ES, FI, FR, GT, HN, HR, HU, JM, LC, MC, MD, ME, MK, MX, NI, NL, NO, PA, PE, PL, PT, PY, RO, SE, SI, SK, SV, TC, TT, US, UY, VE"
,"Alaskan Steel Men","TV Series","Adventure, Documentary, Reality-TV",2013,tt3281228,6.6,28,"BE, FR, MC, PT"
,"Back from the Dead","TV Series","Documentary, History, War",2011,tt2039462,6.9,21,"AR, BE, BR, CO, ES, NL, NO"
,"MasterChef Junior","TV Series","Family, Game-Show, Reality-TV",2013,tt3038248,6.8,3119,PL
,"Getting On","TV Series",Comedy,2013,tt2342652,7.8,4061,"AD, AG, AR, BA, BB, BE, BG, BO, BR, BS, BZ, CL, CO, CR, CZ, DK, DO, EC, ES, FI, FR, GT, HN, HR, HU, JM, LC, MC, MD, ME, MK, MX, NI, NL, NO, PA, PE, PL, PT, PY, RO, RS, SE, SI, SK, SV, TC, TT, US, UY, VE"
,"Brother vs. Brother","TV Series",Reality-TV,2013,tt2850332,6.4,455,"AD, AG, AR, BB, BG, BO, BR, BS, BZ, CL, CO, CR, CZ, DO, EC, ES, GT, HN, HU, JM, LC, MD, MX, NI, NL, PA, PE, PY, RO, RS, SK, SV, TC, TT, US, UY, VE"
,Looking,"TV Series","Comedy, Drama, Romance",2014,tt2581458,8.2,22048,"AD, AG, AR, BA, BB, BE, BG, BO, BR, BS, BZ, CL, CO, CR, CZ, DK, DO, EC, ES, FI, FR, GT, HN, HR, HU, JM, LC, MC, MD, ME, MK, MX, NI, NL, NO, PA, PE, PL, PT, PY, RO, RS, SE, SI, SK, SV, TC, TT, US, UY, VE"
,"Deadly Influence: The Social Media Murders","TV Series","Crime, Documentary",2024,tt32333081,6.8,255,"AR, BE, BO, BR, CL, CO, CR, CZ, DK, ES, FI, FR, GT, HN, MX, NL, NO, PE, RO, RS, SE, SV, US, UY"
,Uzumaki,"TV Series","Animation, Horror",2024,tt10905902,7,3507,"AR, BE, BO, BR, CL, CO, CR, CZ, DK, EC, ES, FI, FR, GT, MX, NL, NO, PE, PL, RO, SE, SV, US, UY"
https://www.max.com/show/5756c2bf-36f8-4890-b1f9-ef168f1d8e9c,"The Penguin","TV Series","Crime, Drama",2024,tt15435876,8.8,43581,"AR, BE, BO, BR, CL, CO, CR, CZ, DK, EC, ES, FI, FR, GT, HU, MX, NL, NO, PE, PL, PT, PY, RO, SE, SV, US, UY"
,Dynasties,"TV Series",Documentary,2018,tt9130692,9.1,5226,"AG, BB, BS, HN, NI, TT, US"
,Paraíso,"TV Series","Adventure, Drama, Mystery",2021,tt11623464,5.7,702,"AG, AR, BA, BB, BG, BO, BR, BS, BZ, CL, CO, CR, CZ, DK, DO, EC, FI, GT, HN, HR, HU, JM, LC, MD, ME, MK, MX, NI, NL, NO, PA, PE, PL, PT, PY, RO, RS, SE, SI, SK, SV, TC, TT, US, UY, VE"
,"Naked and Afraid","TV Series","Adventure, Game-Show, Horror",2013,tt3007640,6.6,5170,"AD, AG, AR, BA, BB, BE, BG, BO, BR, BS, BZ, CL, CO, CR, CZ, DK, DO, EC, ES, FI, FR, GT, HN, HR, HU, JM, LC, MC, MD, ME, MK, MX, NI, NL, NO, PA, PE, PL, PT, PY, RO, RS, SE, SI, SK, SV, TC, TT, US, UY, VE"
,"Craig of the Creek","TV Series","Adventure, Animation, Comedy",2017,tt7713450,7.5,3601,"AD, AG, AR, BA, BB, BE, BG, BO, BR, BS, BZ, CL, CO, CR, CZ, DK, DO, EC, ES, FI, FR, GT, HN, HR, HU, JM, LC, MC, MD, ME, MK, MX, NI, NL, NO, PA, PE, PL, PT, PY, RO, RS, SE, SI, SK, SV, TC, TT, US, UY, VE"
,"Rick and Morty: The Anime","TV Series","Adventure, Animation, Comedy",2024,tt28466465,2.8,2626,"AR, BE, BO, BR, CL, CO, CR, CZ, DK, ES, FI, FR, GT, MX, NL, NO, PE, RO, SE, SV, US, UY"
,"The Franchise","TV Series",Comedy,2024,tt21614420,6.1,1201,"AR, BE, BO, BR, CL, CO, CR, CZ, DK, ES, FI, FR, GT, MX, NL, NO, PE, RO, SE, SV, US, UY"
,"Porter Ridge","TV Series",Reality-TV,2013,tt3216868,7.6,121,"AD, ES, PT"
,"The Pioneer Woman","TV Series",Reality-TV,2011,tt2151337,6.2,661,"AG, BB, BG, BS, CZ, HN, HU, MD, NI, RO, RS, SK, TT, US"
,"The Serpent Queen","TV Series",Drama,2022,tt14022350,7.7,9948,"BE, FR"
,"Last Week Tonight with John Oliver","TV Series","Comedy, News, Talk-Show",2014,tt3530232,8.8,97222,"AG, AR, BA, BB, BE, BG, BO, BR, BS, BZ, CL, CO, CR, CZ, DK, DO, EC, FI, FR, GT, HN, HR, HU, JM, LC, MC, MD, ME, MK, MX, NI, NL, NO, PA, PE, PL, PT, PY, RO, RS, SE, SI, SK, SV, TC, TT, US, UY, VE"
,"Monsters and Mysteries in America","TV Series","Documentary, Horror, Mystery",2013,tt2740518,7,403,"AG, BB, BS, HN, NI, TT, US"
,"Monkie Kid","TV Series","Action, Adventure, Animation",2020,tt12415378,7.3,1178,"AD, BA, BE, BG, CZ, DK, ES, FI, FR, HR, HU, MC, MD, ME, MK, NL, NO, PL, PT, RO, SE, SI, SK"
,Accused,"TV Series","Crime, Drama",2023,tt7949212,7,5367,"BA, BG, CZ, HR, HU, MD, ME, MK, PL, RO, SI, SK"
,"Have I Got News for You","TV Series",News,2024,tt33096993,7.1,179,US
,,"TV Series",,2014,,,,"BA, BG, CZ, HR, HU, MD, ME, MK, NL, NO, PT, RO, SI, SK"
,From,"TV Series","Drama, Horror, Mystery",2022,tt9813792,7.8,97207,"AD, BA, BG, CZ, ES, HR, HU, MD, ME, MK, PL, PT, RO, SI, SK"
,,"TV Series",,,,,,"BE, FR, MC, NO"
,"Richard Hammond's Workshop","TV Series",Documentary,2021,tt14906022,8,1248,"AD, CZ, ES, HU, NL, PT, SK"
,"Kindred Spirits","TV Series",Reality-TV,2016,tt6181672,7.1,1484,"AD, AG, BA, BB, BE, BG, BS, CZ, DK, ES, FI, FR, HN, HR, HU, MC, MD, ME, MK, NI, NL, NO, PL, PT, RO, RS, SE, SI, SK, TT, US"
